City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
55,pingliang,35.5392,106.6861,285.49,69,48,2.34,CN,1682533664
56,utrik,11.2278,169.8474,299.87,79,53,9.64,MH,1682533665
57,moranha,27.1833,94.9333,296.42,63,11,1.21,IN,1682533665
58,tazovsky,67.4667,78.7,260.27,99,74,2.03,RU,1682533665
59,afaahiti,-17.75,-149.2833,300.08,85,77,5.1,PF,1682533665
60,satana,20.5833,74.2,299.06,53,49,1.06,IN,1682533665
61,georgetown,5.4112,100.3354,300.11,93,20,1.54,MY,1682533665
62,san cristobal,7.7669,-72.225,301.25,69,67,1.78,VE,1682533666
63,ha'il,27.5219,41.6907,295.16,43,40,2.06,SA,1682533666
64,paducah,37.0834,-88.6001,294.93,38,0,3.09,US,1682533666
65,beloyarskiy,63.7119,66.6722,273.33,100,100,1.08,RU,1682533666
66,puerto ayora,-0.7393,-90.3518,303.13,87,21,3.58,EC,1682533557
67,timimoun,29.2639,0.231,306.99,9,1,4.33,DZ,1682533667
68,clarksville,36.5298,-87.3595,295.25,30,0,4.63,US,1682533377
69,lagoa,39.05,-27.9833,289.27,80,0,10.43,PT,1682533667
70,saint-philippe,-21.3585,55.7679,296.92,76,84,4.0,RE,1682533667
71,bonthe,7.5264,-12.505,300.83,74,100,4.53,SL,1682533668
72,edinburgh of the seven seas,-37.0676,-12.3116,289.02,72,87,9.95,SH,1682533668
73,mount pearl,47.5166,-52.7813,277.57,83,100,8.75,CA,1682533668
74,coquimbo,-29.9533,-71.3436,288.0,94,100,3.09,CL,1682533652
75,la passe,45.5549,-0.8967,289.28,91,100,2.06,FR,1682533668
76,yellowknife,62.456,-114.3525,274.44,100,100,3.09,CA,1682533669
77,ushuaia,-54.8,-68.3,280.94,70,20,6.69,AR,1682533559
78,vallenar,-28.5708,-70.7581,300.01,33,0,3.1,CL,1682533669
79,pariaman,-0.619,100.12,298.18,86,99,1.17,ID,1682533670
80,thunder bay,48.4001,-89.3168,281.14,39,20,9.26,CA,1682533525
81,crane,31.3974,-102.3501,299.17,19,16,5.46,US,1682533670
82,wailua homesteads,22.0669,-159.378,296.0,74,20,3.09,US,1682533670
83,kristiansund,63.1115,7.732,276.51,81,75,3.09,NO,1682533670
84,ribeira grande,38.5167,-28.7,291.37,88,40,8.94,PT,1682533670
85,urucara,-2.5364,-57.76,298.01,96,100,1.55,BR,1682533671
86,invercargill,-46.4,168.35,284.83,82,85,0.89,NZ,1682533671
87,tsiombe,-25.3,45.4833,292.66,82,10,1.04,MG,1682533671
88,qaqortoq,60.7167,-46.0333,275.21,82,86,1.58,GL,1682533671
